"diary_date","collector","debt_id","portfolio_id","action_type","action_detail","rpc","promise_type","promise_date","promise_amt"
"2023-02-01 07:02:43","Corrine","15063660.G","1743","contact","COA - Compromise Offer Accepted","RPC","","","0.00"
"2023-02-01 07:06:23","Corrine","15061748.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 07:08:17","Corrine","15061935.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 07:10:04","Corrine","15063481.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 07:35:53","Corrine","15062571.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 07:42:51","Corrine","15062571.G","1743","attempt","CD - Answered - call disconnect","","","","0.00"
"2023-02-01 07:45:44","Corrine","15063084.G","1743","attempt","NABT - No answer - Busy tone","","","","0.00"
"2023-02-01 07:47:18","Corrine","15063643.G","1743","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 07:54:59","Corrine","15063817.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 07:56:40","Corrine","15063215.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 07:58:33","Corrine","15062419.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 08:03:08","Corrine","15062419.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 08:06:56","Corrine","15063111.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 08:10:01","Corrine","15062647.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 08:13:35","Corrine","15060879.G","1743","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 08:15:43","Corrine","15060869.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 08:19:28","Corrine","15063232.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 08:23:00","Corrine","15061754.G","1743","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 08:31:02","Corrine","15060756.G","1743","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 08:34:58","Corrine","15061603.G","1743","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 08:41:40","Corrine","15062602.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 08:50:10","Corrine","15062005.G","1743","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 08:51:58","Corrine","15063081.G","1743","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 08:52:06","Corrine","15063081.G","1743","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 08:52:16","Corrine","15063081.G","1743","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 14:17:11","Shanaz","15063155.G","1741","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-01 14:18:32","Shanaz","15063633.G","1741","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-01 14:19:25","Shanaz","15060820.G","1741","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 14:20:17","Shanaz","15060923.G","1741","attempt","CD - Answered - call disconnect","","","","0.00"
"2023-02-01 14:21:36","Shanaz","15060810.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 14:22:53","Shanaz","15060878.G","1741","attempt","WR - Answered - wrong number","","","","0.00"
"2023-02-01 14:45:27","Shanaz","15060925.G","1741","attempt","WR - Answered - wrong number","","","","0.00"
"2023-02-01 14:47:26","Shanaz","15060922.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 14:48:01","Shanaz","15060927.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 14:49:12","Shanaz","15060905.G","1741","attempt","ICR - Automated Response - Incoming calls restricted","","","","0.00"
"2023-02-01 14:51:03","Shanaz","15060918.G","1741","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 14:51:49","Shanaz","15060757.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 14:53:53","Shanaz","15060816.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 14:54:49","Shanaz","15060770.G","1741","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 14:55:39","Shanaz","15060750.G","1741","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 14:57:28","Shanaz","15060803.G","1741","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 14:59:01","Shanaz","15060837.G","1741","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 14:59:33","Shanaz","15060762.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 15:00:42","Shanaz","15060844.G","1741","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-01 15:04:04","Shanaz","15060741.G","1741","attempt","ICR - Automated Response - Incoming calls restricted","","","","0.00"
"2023-02-01 15:05:03","Shanaz","15060901.G","1741","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 15:05:41","Shanaz","15060935.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 15:06:30","Shanaz","15060886.G","1741","attempt","ICR - Automated Response - Incoming calls restricted","","","","0.00"
"2023-02-01 15:28:23","Shanaz","15060826.G","1741","contact","DDS - Debtor disputing debt - debt settled","","","","0.00"
"2023-02-01 15:29:23","Shanaz","15061546.G","1741","attempt","ICR - Automated Response - Incoming calls restricted","","","","0.00"
"2023-02-01 15:30:07","Shanaz","15061568.G","1741","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 15:40:20","Shanaz","15061574.G","1741","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 15:42:19","Shanaz","15061571.G","1741","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 15:44:01","Shanaz","15061568.G","1741","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 15:45:35","Shanaz","15061547.G","1741","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 15:58:58","Shanaz","15061535.G","1741","attempt","CD - Answered - call disconnect","","","","0.00"
"2023-02-01 16:01:11","Shanaz","15061522.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 16:02:12","Shanaz","15061518.G","1741","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 16:21:27","Shanaz","15061493.G","1741","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 16:23:17","Shanaz","15063916.G","1741","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 16:30:57","Shanaz","15061505.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 16:33:40","Shanaz","15061489.G","1741","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 16:46:45","Shanaz","15061452.G","1741","contact","DPM - Debtor disputing debt - payment made to client","","","","0.00"
"2023-02-01 16:49:10","Shanaz","15063567.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 16:50:42","Shanaz","15061398.G","1741","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 17:12:01","Shanaz","15061681.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:14:28","Shanaz","15061381.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:15:20","Shanaz","15063410.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:15:57","Shanaz","15061356.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:16:20","Shanaz","15061353.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:18:44","Shanaz","15061316.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:19:24","Shanaz","15061319.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:19:57","Shanaz","15061327.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:21:26","Shanaz","15063178.G","1741","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 17:23:01","Shanaz","15061358.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:25:12","Shanaz","15060968.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:25:38","Shanaz","15060981.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:26:00","Shanaz","15060954.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:26:24","Shanaz","15061203.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:26:50","Shanaz","15061191.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:27:40","Shanaz","15061076.G","1741","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 17:30:18","Shanaz","15061092.G","1741","attempt","DD - Answered - Debtor Deceased","","","","0.00"
"2023-02-02 06:53:11","Corrine","15060911.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-02 06:54:41","Corrine","15062222.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-02 06:56:21","Corrine","15061734.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-02 06:58:36","Corrine","15061776.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-02 07:00:39","Corrine","15061409.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-02 07:02:16","Corrine","15061644.G","1743","attempt","USO - Automated Response - Unit Switched off","","","","0.00"
"2023-02-02 07:03:34","Corrine","15063416.G","1743","correspondence","ES - Email Sent","","","","0.00"
"2023-02-02 07:03:40","Corrine","15063416.G","1743","correspondence","ES - Email Sent","","","","0.00"
"2023-02-02 07:05:22","Corrine","15061988.G","1743","contact","P2PR - Debtor on course for Payment","RPC","","","0.00"
"2023-02-02 07:06:50","Corrine","15064022.G","1743","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-02 07:09:18","Corrine","15060904.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-02 07:13:03","Corrine","15063119.G","1743","attempt","WR - Answered - wrong number","","","","0.00"
"2023-02-02 07:15:39","Corrine","15062568.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-02 08:16:36","Corrine","15060811.G","1743","contact","COA - Compromise Offer Accepted","RPC","","2023-03-16","0.00"
"2023-02-02 08:23:39","Corrine","15061751.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-02 20:11:12","Corrine","15063121.G","1743","correspondence","ER - Email Recieved","","","","0.00"
"2023-02-03 07:00:59","Corrine","15063557.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 07:05:25","Corrine","15060978.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 07:13:47","Corrine","15061248.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 07:17:45","Corrine","15061722.G","1743","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-03 07:21:46","Corrine","15061790.G","1743","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-03 08:00:39","Corrine","15061855.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 08:02:26","Corrine","15063921.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 08:04:20","Corrine","15061463.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 08:06:53","Corrine","15061537.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 08:11:06","Corrine","15062874.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 08:11:15","Corrine","15062874.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 09:10:02","Corrine","15063121.G","1743","contact","COA - Compromise Offer Accepted","RPC","","2023-03-20","0.00"
"2023-02-03 12:46:44","Sarah","15060747.G","1742","attempt","WR - Answered - wrong number","","","","0.00"
"2023-02-03 12:50:06","Sarah","15060771.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 12:51:12","Sarah","15060773.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 12:52:37","Sarah","15060795.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 12:53:52","Sarah","15060804.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 13:04:03","Sarah","15060805.G","1742",,,"","","","0.00"
"2023-02-03 13:10:28","Sarah","15060814.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 13:14:29","Sarah","15060819.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 13:15:17","Sarah","15060825.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 13:18:59","Sarah","15060829.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 13:25:42","Sarah","15060847.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 13:26:53","Sarah","15060868.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 13:30:02","Sarah","15060882.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 13:31:18","Sarah","15060891.G","1742",,,"","","","0.00"
"2023-02-03 13:33:14","Sarah","15060896.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 13:35:03","Sarah","15060907.G","1742","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-03 13:35:55","Sarah","15060958.G","1742",,,"","","","0.00"
"2023-02-03 13:38:02","Sarah","15060971.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 13:42:01","Sarah","15061021.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-03 13:52:40","Sarah","15061106.G","1742","attempt","NANV - No answer - No option for voicemail","","","","0.00"
